Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
12.01.21;11:50:00;bw06;12,31;10,11;6381,163;307;308,69;1169,09;6,71;5,89
12.01.21;12:00:00;bw06;13,66;10,11;6380,129;301;298,26;1168,66;5,47;9,03
12.01.21;12:10:00;bw06;11,69;10,11;6322,179;301;304,98;1168,30;5,75;3,36
12.01.21;12:20:00;bw06;13,00;10,11;6380,995;315;333,88;1169,06;5,76;7,06
12.01.21;12:30:00;bw06;11,20;10,09;5670,900;318;308,13;1166,76;4,83;3,09
12.01.21;12:40:00;bw06;10,37;10,10;5443,436;310;295,47;1167,55;4,99;0,00
12.01.21;12:50:00;bw06;13,90;10,13;6337,936;307;323,78;1170,36;5,71;8,69
12.01.21;13:00:00;bw06;15,44;10,11;6378,099;335;330,70;1168,18;6,50;12,23
12.01.21;13:10:00;bw06;15,53;10,11;6381,609;332;335,34;1168,85;6,95;12,72
12.01.21;13:20:00;bw06;15,17;10,11;5105,348;333;331,22;1168,84;7,09;13,53
12.01.21;13:30:00;bw06;15,08;10,11;4748,173;336;337,11;1168,34;7,00;13,85
12.01.21;13:40:00;bw06;14,57;10,11;4746,142;338;347,07;1168,09;6,83;12,70
12.01.21;13:50:00;bw06;15,15;10,11;4745,139;339;347,26;1168,23;6,94;13,90
12.01.21;14:00:00;bw06;14,82;10,11;4746,335;343;344,53;1167,77;6,74;13,43
12.01.21;14:10:00;bw06;13,80;10,11;4749,397;342;328,78;1168,48;7,15;12,00
12.01.21;14:20:00;bw06;14,99;10,11;4747,017;332;326,27;1168,29;7,01;13,17
12.01.21;14:30:00;bw06;14,81;10,11;4744,881;333;333,79;1167,79;6,94;13,68
12.01.21;14:40:00;bw06;13,95;10,11;4746,792;335;325,54;1167,95;7,17;12,19
12.01.21;14:50:00;bw06;14,38;10,11;4747,161;332;343,19;1168,24;7,03;12,21
12.01.21;15:00:00;bw06;14,69;10,11;4745,049;336;335,39;1167,77;7,11;13,38
12.01.21;15:10:00;bw06;13,48;10,11;4818,044;333;324,97;1168,49;7,37;11,44
12.01.21;15:20:00;bw06;14,36;10,11;4900,051;328;328,87;1168,52;7,13;12,61
12.01.21;15:30:00;bw06;13,34;10,11;4899,310;328;317,39;1168,06;6,84;10,92
12.01.21;15:40:00;bw06;14,21;10,11;4904,208;323;337,06;1168,74;6,69;11,95
12.01.21;15:50:00;bw06;14,81;10,11;4901,731;330;327,60;1168,48;7,04;13,23
12.01.21;16:00:00;bw06;14,47;10,11;4900,352;331;326,71;1167,82;7,05;12,90
12.01.21;16:10:00;bw06;14,96;10,12;4905,574;328;326,22;1169,00;7,05;13,35
12.01.21;16:20:00;bw06;15,31;10,10;4902,933;328;325,83;1167,53;7,01;14,12
12.01.21;16:30:00;bw06;14,10;10,10;4897,310;329;332,81;1167,50;7,06;12,47
12.01.21;16:40:00;bw06;14,53;10,12;4901,153;329;315,28;1168,86;7,07;12,29
12.01.21;16:50:00;bw06;15,70;10,11;4902,539;324;326,40;1167,92;6,83;14,36
12.01.21;17:00:00;bw06;15,37;10,11;4900,318;328;326,92;1168,28;6,88;13,97
12.01.21;17:10:00;bw06;15,31;10,11;4900,018;325;323,76;1167,93;6,79;13,89
12.01.21;17:20:00;bw06;15,96;10,11;4900,315;325;327,73;1168,24;6,80;14,57
12.01.21;17:30:00;bw06;15,34;10,10;4899,209;328;332,10;1167,24;6,70;13,44
12.01.21;17:40:00;bw06;15,42;10,12;4901,716;327;333,66;1169,00;6,49;13,65
12.01.21;17:50:00;bw06;15,79;10,11;4772,710;330;332,07;1168,11;6,70;14,69
12.01.21;18:00:00;bw06;14,73;10,11;4745,439;330;329,43;1168,10;6,68;13,88
12.01.21;18:10:00;bw06;14,93;10,11;4746,060;324;323,08;1168,39;6,75;13,90
12.01.21;18:20:00;bw06;14,76;10,11;4745,254;328;328,66;1167,99;6,65;13,27
12.01.21;18:30:00;bw06;14,14;10,11;4747,710;324;316,19;1168,49;6,69;12,35
12.01.21;18:40:00;bw06;13,58;10,11;4744,662;321;320,07;1167,80;6,67;11,47
12.01.21;18:50:00;bw06;13,17;10,11;4745,407;318;315,64;1168,30;6,67;11,10
12.01.21;19:00:00;bw06;13,34;10,11;4741,295;316;311,24;1167,80;6,71;11,08
12.01.21;19:10:00;bw06;15,07;10,11;4746,841;312;301,26;1168,61;6,07;13,66
12.01.21;19:20:00;bw06;13,82;10,11;4751,347;311;316,50;1167,85;5,73;12,03
12.01.21;19:30:00;bw06;14,81;10,11;4906,652;328;319,65;1168,60;5,76;12,39
12.01.21;19:40:00;bw06;19,03;10,11;4893,909;319;307,76;1167,96;5,03;17,87
12.01.21;19:50:00;bw06;14,36;10,11;4252,472;312;314,64;1168,01;5,36;13,33
12.01.21;20:00:00;bw06;12,51;10,11;4077,817;312;316,61;1167,84;5,74;10,50
12.01.21;20:10:00;bw06;13,08;10,11;4075,813;314;320,22;1168,29;6,06;11,26
12.01.21;20:20:00;bw06;13,17;10,11;4075,462;315;317,08;1167,81;6,39;11,66
12.01.21;20:30:00;bw06;12,39;10,11;4077,611;315;313,40;1168,66;6,63;10,74
12.01.21;20:40:00;bw06;14,56;10,11;4076,859;321;327,97;1167,52;6,77;13,70
12.01.21;20:50:00;bw06;15,96;10,12;4080,196;330;332,89;1169,03;6,06;14,98
12.01.21;21:00:00;bw06;16,31;10,10;4077,296;332;325,38;1167,42;5,73;15,49
12.01.21;21:10:00;bw06;13,18;10,11;4078,151;325;315,74;1167,92;6,40;11,57
12.01.21;21:20:00;bw06;17,75;10,10;4071,015;320;322,17;1167,42;5,22;16,86
12.01.21;21:30:00;bw06;10,90;10,11;4079,987;321;325,30;1167,86;5,09;7,63
12.01.21;21:40:00;bw06;9,95;10,11;4118,625;327;326,82;1167,87;5,61;4,13
12.01.21;21:50:00;bw06;13,36;10,12;4093,926;326;336,20;1168,78;6,18;11,00
12.01.21;22:00:00;bw06;12,23;10,11;4078,855;327;313,85;1167,91;6,25;9,96
12.01.21;22:10:00;bw06;13,04;10,11;4077,946;320;319,20;1168,42;6,55;11,69
12.01.21;22:20:00;bw06;13,75;10,11;4077,188;316;311,27;1168,25;6,62;12,68
12.01.21;22:30:00;bw06;14,54;10,11;4076,772;310;305,01;1167,88;6,55;12,80
12.01.21;22:40:00;bw06;15,33;10,12;4079,000;309;304,81;1168,70;6,52;14,47
12.01.21;22:50:00;bw06;14,95;10,11;4079,065;310;317,12;1167,74;6,47;14,02
12.01.21;23:00:00;bw06;15,26;10,11;4077,040;310;309,54;1167,92;6,56;14,42
12.01.21;23:10:00;bw06;14,83;10,11;4076,110;311;301,24;1168,22;6,60;14,27
12.01.21;23:20:00;bw06;15,19;10,11;4077,934;307;312,04;1168,10;6,56;14,46
12.01.21;23:30:00;bw06;15,57;10,11;4079,790;305;303,18;1168,32;6,59;14,89
12.01.21;23:40:00;bw06;15,12;10,10;4074,993;302;304,13;1167,35;6,54;14,05
12.01.21;23:50:00;bw06;13,98;10,11;4077,718;298;297,95;1168,46;6,49;12,91
13.01.21;00:00:00;bw06;14,70;10,11;4076,803;300;307,45;1168,48;6,66;13,62
13.01.21;00:10:00;bw06;16,05;10,11;4079,349;303;306,00;1168,35;6,69;15,67
13.01.21;00:20:00;bw06;14,98;10,11;4077,562;303;303,23;1167,55;6,83;14,39
13.01.21;00:30:00;bw06;15,69;10,11;4078,929;301;297,59;1168,27;6,96;14,84
13.01.21;00:40:00;bw06;16,71;10,11;4075,521;294;298,50;1168,25;6,54;16,04
13.01.21;00:50:00;bw06;15,40;10,11;4076,647;288;288,76;1167,79;6,17;14,63
13.01.21;01:00:00;bw06;14,80;10,11;4079,036;288;292,17;1168,10;6,22;13,94
13.01.21;01:10:00;bw06;15,23;10,11;4077,901;291;296,99;1168,20;6,54;14,26
13.01.21;01:20:00;bw06;15,22;10,11;4074,627;293;292,10;1167,98;6,68;14,69
13.01.21;01:30:00;bw06;15,29;10,11;4080,027;295;304,80;1168,48;6,67;14,49
13.01.21;01:40:00;bw06;15,08;10,11;4076,702;303;299,59;1168,12;6,91;14,29
13.01.21;01:50:00;bw06;14,45;10,10;4076,178;302;304,44;1167,55;6,95;13,28
13.01.21;02:00:00;bw06;17,43;10,12;4093,409;303;302,29;1169,56;6,60;16,97
13.01.21;02:10:00;bw06;16,15;10,10;4076,606;300;299,25;1167,16;5,89;15,42
13.01.21;02:20:00;bw06;15,42;10,12;4077,460;300;302,70;1169,16;6,51;14,71
13.01.21;02:30:00;bw06;19,32;10,11;4195,476;299;290,52;1168,50;6,01;18,98
13.01.21;02:40:00;bw06;15,55;10,10;4182,458;294;303,15;1167,00;5,42;15,00
13.01.21;02:50:00;bw06;14,21;10,11;4077,202;303;299,95;1168,28;6,04;13,34
13.01.21;03:00:00;bw06;16,20;10,12;4078,442;304;303,77;1169,00;6,36;15,60
13.01.21;03:10:00;bw06;16,75;10,10;4075,447;306;312,82;1167,59;6,14;16,15
13.01.21;03:20:00;bw06;15,14;10,11;4078,736;310;321,62;1167,85;6,31;14,37
13.01.21;03:30:00;bw06;14,97;10,11;4079,414;313;300,72;1168,60;6,59;14,13
13.01.21;03:40:00;bw06;14,83;10,11;4075,782;303;298,40;1167,74;6,26;14,02
13.01.21;03:50:00;bw06;14,67;10,11;4079,438;299;299,45;1168,43;5,98;13,96
13.01.21;04:00:00;bw06;13,59;10,11;4077,519;299;299,04;1167,87;5,89;12,17
13.01.21;04:10:00;bw06;15,64;10,12;4079,899;309;310,07;1169,30;5,83;14,32
13.01.21;04:20:00;bw06;14,48;10,10;4076,006;310;312,12;1167,08;5,06;13,26
13.01.21;04:30:00;bw06;13,26;10,11;4079,378;310;310,75;1168,17;5,41;11,74
13.01.21;04:40:00;bw06;13,95;10,11;4078,091;312;318,62;1168,45;5,82;12,73
13.01.21;04:50:00;bw06;13,17;10,11;4075,982;307;310,35;1168,27;5,91;11,23
13.01.21;05:00:00;bw06;14,59;10,12;4079,455;311;313,43;1168,87;6,20;13,49
13.01.21;05:10:00;bw06;15,19;10,10;4076,460;311;311,48;1167,46;6,64;14,72
13.01.21;05:20:00;bw06;15,01;10,11;4077,532;311;316,02;1168,18;6,66;14,19
13.01.21;05:30:00;bw06;15,94;10,12;4077,575;313;305,39;1168,95;6,68;15,33
13.01.21;05:40:00;bw06;15,94;10,11;4077,670;308;313,79;1168,01;6,74;15,12
13.01.21;05:50:00;bw06;14,97;10,11;4076,409;309;304,23;1167,88;6,82;14,20
13.01.21;06:00:00;bw06;15,54;10,11;4078,632;304;307,24;1168,83;6,68;15,08
13.01.21;06:10:00;bw06;15,12;10,11;4076,658;311;309,40;1167,75;6,68;14,39
13.01.21;06:20:00;bw06;14,63;10,11;4078,192;311;309,44;1168,52;6,67;13,93
13.01.21;06:30:00;bw06;14,23;10,11;4076,660;309;306,25;1168,21;6,79;13,18
13.01.21;06:40:00;bw06;15,87;10,11;4075,863;302;301,35;1168,02;6,65;15,20
13.01.21;06:50:00;bw06;15,51;10,11;4076,581;305;297,23;1168,59;6,69;14,67
13.01.21;07:00:00;bw06;16,39;10,11;4076,166;306;316,35;1167,97;6,85;15,31
13.01.21;07:10:00;bw06;16,52;10,11;4480,518;314;314,57;1168,78;6,90;15,79
13.01.21;07:20:00;bw06;15,79;10,10;4899,505;309;302,50;1167,42;6,17;14,15
13.01.21;07:30:00;bw06;16,37;10,11;4899,047;305;304,99;1168,75;6,32;14,70
13.01.21;07:40:00;bw06;15,85;10,11;4891,959;306;303,29;1167,95;6,57;14,43
13.01.21;07:50:00;bw06;15,55;10,11;4901,680;305;307,49;1168,68;6,76;14,16
13.01.21;08:00:00;bw06;15,97;10,11;4899,839;309;310,07;1168,09;7,03;14,50
13.01.21;08:10:00;bw06;15,48;10,11;4903,859;308;298,93;1168,79;7,10;14,05
13.01.21;08:20:00;bw06;17,19;10,11;4898,211;300;301,90;1167,83;6,73;16,28
13.01.21;08:30:00;bw06;14,21;10,10;4898,892;300;298,68;1167,44;6,59;12,49
13.01.21;08:40:00;bw06;14,53;10,12;4903,765;306;310,93;1169,61;7,05;12,68
13.01.21;08:50:00;bw06;15,52;10,10;4897,718;308;309,28;1166,89;6,67;13,48
13.01.21;09:00:00;bw06;15,20;10,12;4899,963;307;313,45;1168,89;6,94;12,92
13.01.21;09:10:00;bw06;16,76;10,11;4900,114;306;301,87;1168,25;6,95;15,55
13.01.21;09:20:00;bw06;14,62;10,11;4900,676;303;302,84;1168,00;6,76;13,37
13.01.21;09:30:00;bw06;14,98;10,11;4899,701;302;308,26;1168,37;6,74;13,14
13.01.21;09:40:00;bw06;15,29;10,11;4898,067;309;307,37;1168,11;6,93;14,04
13.01.21;09:50:00;bw06;16,18;10,11;4899,917;309;307,63;1168,19;7,10;14,99
13.01.21;10:00:00;bw06;15,80;10,11;4897,204;304;301,49;1167,82;7,32;14,52
13.01.21;10:10:00;bw06;16,78;10,11;4898,737;302;300,31;1168,32;7,55;15,76
13.01.21;10:20:00;bw06;17,92;10,12;4902,489;306;310,94;1169,14;7,56;17,00
13.01.21;10:30:00;bw06;18,26;10,11;4898,237;306;296,35;1168,17;7,22;17,04
13.01.21;10:40:00;bw06;18,42;10,11;4899,195;297;308,98;1167,64;7,28;17,23
13.01.21;10:50:00;bw06;17,25;10,11;4900,276;302;301,45;1168,56;7,60;16,42
13.01.21;11:00:00;bw06;16,07;10,10;4896,959;300;299,60;1167,40;7,65;14,93
13.01.21;11:10:00;bw06;16,13;10,12;4900,267;299;299,32;1168,89;7,82;15,17
13.01.21;11:20:00;bw06;16,20;10,10;4897,000;301;312,33;1167,02;7,80;14,59
13.01.21;11:30:00;bw06;16,89;10,12;4898,914;300;310,02;1169,86;7,53;14,95
13.01.21;11:40:00;bw06;17,86;10,11;5067,044;303;308,86;1168,30;5,95;16,25
13.01.21;11:50:00;bw06;17,90;10,10;5062,781;306;311,29;1167,11;5,94;16,50
13.01.21;12:00:00;bw06;17,03;10,11;5066,001;309;304,82;1168,32;6,88;15,92
13.01.21;12:10:00;bw06;18,62;10,11;5060,778;309;299,02;1168,27;7,58;17,32
13.01.21;12:20:00;bw06;19,52;10,11;5064,323;301;295,08;1168,69;7,80;18,37
13.01.21;12:30:00;bw06;17,56;10,11;5064,434;299;299,54;1168,35;7,90;16,41
13.01.21;12:40:00;bw06;19,61;10,11;5065,863;303;302,29;1168,38;7,87;18,82
13.01.21;12:50:00;bw06;20,32;10,11;5063,097;303;301,05;1167,74;7,86;19,56
13.01.21;13:00:00;bw06;19,64;10,11;5065,521;303;304,09;1168,22;7,78;18,54
13.01.21;13:10:00;bw06;19,35;10,11;5064,726;298;294,52;1167,91;7,76;18,37
13.01.21;13:20:00;bw06;19,41;10,11;5015,021;294;296,34;1168,24;7,82;18,65
13.01.21;13:30:00;bw06;20,55;10,11;4906,647;296;289,15;1168,56;7,94;19,66
13.01.21;13:40:00;bw06;20,90;10,11;4909,980;300;330,72;1168,60;7,46;19,79
13.01.21;13:50:00;bw06;20,74;10,10;4901,324;322;314,60;1167,03;5,21;19,73
13.01.21;14:00:00;bw06;19,58;10,12;4345,142;312;313,95;1168,72;5,88;19,11
13.01.21;14:10:00;bw06;19,35;10,10;4077,184;314;315,31;1167,41;5,61;18,74
13.01.21;14:20:00;bw06;18,61;10,11;4077,139;322;334,56;1167,93;5,61;17,59
13.01.21;14:30:00;bw06;17,73;10,11;4077,861;330;321,69;1167,77;4,67;16,92
13.01.21;14:40:00;bw06;14,09;10,11;4078,692;322;324,33;1167,82;5,47;13,18
13.01.21;14:50:00;bw06;15,59;10,11;4074,508;322;318,55;1168,26;6,16;14,96
13.01.21;15:00:00;bw06;14,40;10,11;4076,068;317;316,57;1168,00;6,38;13,56
13.01.21;15:10:00;bw06;15,37;9,82;3354,081;325;335,45;1134,66;6,53;14,98
13.01.21;15:20:00;bw06;16,85;9,71;3207,855;329;335,26;1122,51;6,42;17,22
13.01.21;15:30:00;bw06;18,39;9,67;3154,690;334;330,11;1116,84;6,81;18,88
13.01.21;15:40:00;bw06;18,08;9,66;3154,149;336;341,95;1116,24;6,70;18,93
13.01.21;15:50:00;bw06;16,53;9,66;3155,623;337;333,22;1116,44;6,71;17,02
13.01.21;16:00:00;bw06;17,68;9,66;3154,890;340;335,04;1116,65;6,46;18,24
13.01.21;16:10:00;bw06;17,39;9,66;3153,968;343;347,75;1115,91;6,07;18,05
13.01.21;16:20:00;bw06;17,16;9,66;3156,045;345;341,71;1116,35;5,99;17,93
13.01.21;16:30:00;bw06;17,67;9,65;3155,072;338;338,84;1115,07;5,78;18,68
13.01.21;16:40:00;bw06;16,04;9,65;3154,588;344;357,03;1115,02;5,64;16,78
13.01.21;16:50:00;bw06;14,18;9,64;3153,467;357;0,95;1113,78;5,22;14,48
13.01.21;17:00:00;bw06;14,15;9,65;3155,487;356;346,41;1115,31;5,11;14,42
13.01.21;17:10:00;bw06;13,18;9,64;3155,190;356;1,66;1113,94;4,73;12,58
13.01.21;17:20:00;bw06;12,40;9,64;3155,766;356;1,37;1114,41;4,91;11,84
13.01.21;17:30:00;bw06;13,96;9,64;3154,914;353;339,85;1114,37;4,92;13,85
13.01.21;17:40:00;bw06;14,55;9,65;3157,333;350;350,31;1115,16;4,81;14,81
13.01.21;17:50:00;bw06;13,14;9,64;3153,502;359;354,87;1113,73;4,71;13,22
13.01.21;18:00:00;bw06;12,82;9,64;3154,283;358;3,35;1113,77;4,71;12,18
13.01.21;18:10:00;bw06;12,27;9,64;3156,108;7;0,74;1114,51;4,77;11,42
13.01.21;18:20:00;bw06;11,40;9,64;3154,498;3;357,68;1114,04;4,82;10,58
13.01.21;18:30:00;bw06;12,56;9,64;3155,893;8;10,00;1114,37;4,62;11,86
13.01.21;18:40:00;bw06;12,03;9,65;3158,914;3;347,97;1115,35;4,64;11,15
13.01.21;18:50:00;bw06;15,52;9,64;3154,040;349;350,21;1113,95;4,38;15,99
13.01.21;19:00:00;bw06;13,46;9,63;3154,304;353;355,71;1113,00;4,40;13,50
13.01.21;19:10:00;bw06;13,58;9,64;3154,743;348;344,32;1114,47;4,57;13,56
13.01.21;19:20:00;bw06;14,08;9,63;3153,270;355;1,76;1113,22;4,33;14,14
13.01.21;19:30:00;bw06;13,29;9,63;3152,501;358;350,62;1113,34;4,27;13,17
13.01.21;19:40:00;bw06;13,41;9,63;3152,627;355;0,38;1113,27;4,29;12,76
13.01.21;19:50:00;bw06;13,16;9,67;3216,481;359;3,79;1117,22;4,29;12,87
13.01.21;20:00:00;bw06;12,69;10,11;3949,961;4;3,25;1168,10;4,22;11,24
13.01.21;20:10:00;bw06;11,99;10,11;3949,185;358;355,55;1168,81;4,32;8,88
13.01.21;20:20:00;bw06;13,00;10,11;3949,513;354;347,59;1168,36;4,30;11,56
13.01.21;20:30:00;bw06;12,71;10,11;3950,439;352;343,73;1168,51;4,46;10,78
13.01.21;20:40:00;bw06;12,12;10,10;3947,713;349;347,98;1167,79;4,49;9,85
13.01.21;20:50:00;bw06;12,18;10,11;3947,201;351;344,51;1168,67;4,68;10,14
13.01.21;21:00:00;bw06;13,60;10,11;3948,044;357;19,99;1168,63;4,73;11,79
13.01.21;21:10:00;bw06;13,79;10,11;3947,295;9;349,09;1168,14;3,85;12,23
13.01.21;21:20:00;bw06;11,54;10,10;3947,076;354;1,72;1167,36;3,83;7,97
13.01.21;21:30:00;bw06;9,70;10,03;3803,036;11;8,12;1159,42;4,03;3,64
13.01.21;21:40:00;bw06;10,64;10,11;4027,014;8;350,76;1168,36;4,06;6,10
13.01.21;21:50:00;bw06;11,03;10,11;4163,994;355;356,85;1168,37;4,05;7,38
13.01.21;22:00:00;bw06;10,39;9,86;3713,545;4;17,19;1139,97;3,97;4,87
13.01.21;22:10:00;bw06;10,09;10,01;4013,957;0;350,33;1156,57;4,23;3,56
13.01.21;22:20:00;bw06;9,72;9,90;3725,349;1;15,78;1144,18;4,30;2,46
13.01.21;22:30:00;bw06;10,41;10,04;5286,715;14;13,70;1160,07;4,28;1,80
13.01.21;22:40:00;bw06;9,14;9,69;3521,692;12;13,45;1119,66;4,31;-0,02
13.01.21;22:50:00;bw06;7,96;8,39;2141,606;10;10,77;970,33;4,72;-0,02
13.01.21;23:00:00;bw06;8,45;9,23;2891,448;14;11,71;1067,23;4,74;-0,02
13.01.21;23:10:00;bw06;10,39;10,06;5169,398;19;19,60;1162,81;4,70;0,84
13.01.21;23:20:00;bw06;10,86;10,11;5608,312;26;28,85;1167,87;4,88;0,67
13.01.21;23:30:00;bw06;10,44;10,10;5472,963;27;26,23;1167,39;4,89;1,60
13.01.21;23:40:00;bw06;11,18;10,11;6059,669;27;20,18;1168,48;4,87;1,60
13.01.21;23:50:00;bw06;10,81;10,11;5862,536;23;29,73;1168,03;4,84;0,56
14.01.21;00:00:00;bw06;10,87;10,11;5887,947;28;24,86;1168,62;4,92;1,05
14.01.21;00:10:00;bw06;11,43;10,11;6172,305;31;32,21;1168,75;4,80;2,60
14.01.21;00:20:00;bw06;10,44;10,11;5533,170;33;33,16;1168,05;4,78;0,19
14.01.21;00:30:00;bw06;10,62;10,11;5654,080;26;25,55;1168,04;4,72;0,16
14.01.21;00:40:00;bw06;10,84;10,11;5686,353;22;28,90;1168,39;4,69;1,45
14.01.21;00:50:00;bw06;10,90;10,11;5546,276;28;26,05;1168,11;4,80;1,48
14.01.21;01:00:00;bw06;11,04;10,11;6045,504;28;34,36;1168,09;4,55;1,77
14.01.21;01:10:00;bw06;11,41;10,12;6161,268;28;22,67;1169,37;4,47;3,00
14.01.21;01:20:00;bw06;11,53;10,11;6232,639;23;24,24;1168,68;4,57;2,97
14.01.21;01:30:00;bw06;11,39;10,11;6152,338;26;23,97;1168,54;4,64;1,53
14.01.21;01:40:00;bw06;11,08;10,11;5896,082;30;30,18;1168,48;4,62;1,69
14.01.21;01:50:00;bw06;10,67;10,11;5670,945;30;32,73;1168,52;4,57;0,69
14.01.21;02:00:00;bw06;10,36;10,10;5106,194;33;35,26;1167,91;4,41;0,08
14.01.21;02:10:00;bw06;10,60;10,11;5215,774;30;32,82;1168,14;4,55;0,06
14.01.21;02:20:00;bw06;9,80;10,05;4558,993;31;20,88;1161,07;4,50;0,06
14.01.21;02:30:00;bw06;10,09;9,99;4443,022;36;30,33;1154,73;4,49;0,09
14.01.21;02:40:00;bw06;9,82;9,98;4610,039;30;36,77;1152,96;4,61;0,04
14.01.21;02:50:00;bw06;10,09;9,94;4764,334;38;38,76;1148,90;4,51;0,26
14.01.21;03:00:00;bw06;10,13;10,00;4982,218;31;20,51;1155,60;4,54;0,29
14.01.21;03:10:00;bw06;10,39;10,10;5198,956;32;49,07;1167,26;4,63;0,04
14.01.21;03:20:00;bw06;10,97;10,11;5948,571;37;31,89;1168,76;4,51;0,78
14.01.21;03:30:00;bw06;11,22;10,11;6224,267;33;42,64;1168,73;4,50;2,40
14.01.21;03:40:00;bw06;11,25;10,11;6026,471;40;39,94;1168,35;4,37;2,31
14.01.21;03:50:00;bw06;10,47;10,10;5649,125;45;42,04;1167,11;4,41;0,87
14.01.21;04:00:00;bw06;9,94;10,02;4773,467;42;39,62;1158,01;4,40;-0,01
14.01.21;04:10:00;bw06;10,11;10,11;5150,068;40;45,65;1167,91;4,31;0,00
14.01.21;04:20:00;bw06;10,12;10,11;4918,199;43;37,45;1168,20;4,31;0,03
14.01.21;04:30:00;bw06;9,93;10,01;4476,500;42;51,32;1156,50;4,37;0,01
14.01.21;04:40:00;bw06;8,98;9,60;3560,825;46;34,33;1108,98;4,33;0,00
14.01.21;04:50:00;bw06;8,82;9,59;3318,300;47;61,65;1108,36;4,31;0,00
14.01.21;05:00:00;bw06;9,41;9,84;3714,855;44;42,31;1137,50;4,28;0,00
14.01.21;05:10:00;bw06;9,04;9,48;3534,873;49;56,87;1095,65;4,26;-0,01
14.01.21;05:20:00;bw06;8,69;9,52;3211,966;47;43,23;1099,97;4,24;-0,01
14.01.21;05:30:00;bw06;8,11;8,95;2560,745;52;56,92;1034,81;4,19;-0,01
14.01.21;05:40:00;bw06;9,07;9,85;3738,712;45;43,54;1138,40;4,12;0,01
14.01.21;05:50:00;bw06;9,63;9,92;4235,085;42;36,90;1145,98;4,05;0,15
14.01.21;06:00:00;bw06;8,79;9,49;3358,971;38;38,01;1096,54;4,06;0,00
14.01.21;06:10:00;bw06;7,96;8,76;2386,994;37;37,48;1012,30;4,07;0,01
14.01.21;06:20:00;bw06;8,84;9,56;3407,207;43;56,16;1105,06;4,03;0,01
14.01.21;06:30:00;bw06;8,89;9,40;3289,737;46;49,88;1086,56;4,00;0,02
14.01.21;06:40:00;bw06;9,60;9,90;4553,529;41;31,30;1144,10;3,78;-0,05
14.01.21;06:50:00;bw06;8,51;9,34;2959,385;36;44,80;1079,12;3,77;-0,08
14.01.21;07:00:00;bw06;8,77;9,39;2961,972;48;55,13;1085,77;3,79;-0,08
14.01.21;07:10:00;bw06;8,60;9,14;2744,179;54;58,74;1056,01;3,78;-0,08
14.01.21;07:20:00;bw06;7,85;8,54;2212,486;51;66,58;987,14;3,77;-0,08
14.01.21;07:30:00;bw06;7,98;8,73;2493,661;53;38,36;1008,81;3,69;-0,07
14.01.21;07:40:00;bw06;8,40;9,06;2690,183;46;69,45;1046,99;3,43;0,00
14.01.21;07:50:00;bw06;7,65;8,14;1920,791;59;70,28;941,32;3,48;0,00
14.01.21;08:00:00;bw06;7,16;7,79;1662,593;63;47,68;900,63;3,51;0,00
14.01.21;08:10:00;bw06;7,92;8,64;2300,165;44;52,96;998,22;3,42;0,00
14.01.21;08:20:00;bw06;7,27;8,00;1790,486;47;59,19;924,73;3,33;0,00
14.01.21;08:30:00;bw06;7,38;8,02;1800,963;45;40,21;927,30;3,25;0,00
14.01.21;08:40:00;bw06;7,02;7,86;1743,804;46;49,98;908,43;3,21;0,01
14.01.21;08:50:00;bw06;6,34;7,07;1100,887;54;69,79;817,07;3,23;0,27
14.01.21;09:00:00;bw06;6,40;6,94;1069,840;72;81,58;802,27;3,41;0,12
14.01.21;09:10:00;bw06;6,18;6,89;977,640;76;69,43;796,22;3,34;0,27
14.01.21;09:20:00;bw06;6,90;7,52;1511,192;67;70,12;869,55;3,23;0,00
14.01.21;09:30:00;bw06;4,84;6,48;413,534;67;76,10;748,55;3,33;1,13
14.01.21;09:40:00;bw06;6,11;6,68;922,714;57;51,63;772,35;3,41;0,10
14.01.21;09:50:00;bw06;5,90;6,60;810,670;63;73,17;762,84;3,43;0,24
14.01.21;10:00:00;bw06;6,22;6,91;1018,907;79;81,11;799,20;3,45;0,21
14.01.21;10:10:00;bw06;6,28;6,82;997,988;61;45,03;788,58;3,50;0,13
14.01.21;10:20:00;bw06;6,90;7,36;1373,986;79;94,11;851,20;3,41;0,03
14.01.21;10:30:00;bw06;6,70;7,49;1440,727;78;68,65;866,38;3,27;0,04
14.01.21;10:40:00;bw06;6,91;7,41;1407,449;65;67,08;856,78;3,27;0,01
14.01.21;10:50:00;bw06;6,81;7,64;1540,311;65;56,53;882,71;3,37;0,13
14.01.21;11:00:00;bw06;6,54;7,16;1252,905;66;59,45;827,91;3,45;0,07
14.01.21;11:10:00;bw06;5,97;6,73;884,530;62;86,41;778,14;3,42;0,24
14.01.21;11:20:00;bw06;7,09;7,75;1625,647;65;66,09;895,72;3,33;0,04
14.01.21;11:30:00;bw06;7,26;7,95;1782,842;71;74,11;918,47;3,37;0,06
14.01.21;11:40:00;bw06;5,62;6,83;820,968;75;97,89;788,76;3,40;0,53
14.01.21;11:50:00;bw06;5,74;6,71;827,290;92;98,61;776,35;3,60;0,39
